iri,source_file,parent_iris,label_en,label_de,label_none,definition_en,definition_de,definition_none,label_en_suggested,label_de_suggested,definition_en_suggested,definition_de_suggested,notes
https://w3id.org/pmd/co/PMD_0001014,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000957,x-ray analyzing process,Röntgen Analyseverfahren,,"A structural property analyzing process that uses X-rays to investigate the internal structure, composition, and properties of materials by measuring the interaction of X-rays with the sample.","Ein Struktur Eigenschaften Analyseverfahren, das Röntgenstrahlen verwendet, um die innere Struktur, Zusammensetzung und Eigenschaften von Materialien zu untersuchen, indem die Wechselwirkung der Röntgenstrahlen mit der Probe gemessen wird.",,,,,,
https://w3id.org/pmd/co/PMD_0001015,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0001014,x-ray computed tomography,Röntgen-Computertomographie,,"A X-ray analyzing process, that uses X-rays to create detailed cross-sectional images of an object.","Ein Röntgenanalyseverfahren, das Röntgenstrahlen verwendet, um detaillierte Querschnittsbilder eines Objekts zu erstellen.",,,,,,
https://w3id.org/pmd/co/PMD_0001016,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0001014,x-ray diffraction process,Beugungsprozess,,"An X-ray analyzing process, that involves the interaction of X-rays with the crystalline structure of a material.","Ein Röntgenanalyseverfahren, das die Wechselwirkung von Röntgenstrahlen mit der kristallinen Struktur eines Materials umfasst.",,,,,,
https://w3id.org/pmd/co/PMD_0001017,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0001014,x-ray mapping,Röntgen-Mapping,,"An X-ray analyzing process, that generates a spatial distribution map of the elements within a specimen by scanning the sample with an electron or X-ray beam and detecting the emitted X-rays, providing detailed compositional information across the sample's surface.","Ein Röntgenanalyseverfahren, das eine räumliche Verteilungskarte der Elemente innerhalb einer Probe erstellt, indem die Probe mit einem Elektronen- oder Röntgenstrahl abgetastet und die emittierten Röntgenstrahlen detektiert werden, wodurch detaillierte Zusammensetzungsinformationen über die Oberfläche der Probe geliefert werden.",,,,,,
https://w3id.org/pmd/co/PMD_0001018,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0001014,x-ray microanalysis,Röntgen-Mikroanalyse,,An X-ray analyzing process that determines the elemental composition and chemical properties of a specimen by detecting and analyzing the characteristic X-rays emitted from the sample when it is irradiated with a focused electron beam.,"Ein Röntgenanalyseverfahren, das die elementare Zusammensetzung und chemischen Eigenschaften einer Probe bestimmt, indem die charakteristischen Röntgenstrahlen detektiert und analysiert werden, die von der Probe emittiert werden, wenn sie mit einem fokussierten Elektronenstrahl bestrahlt wird.",,,,,,
https://w3id.org/pmd/co/PMD_0001019,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000945,x-ray spectroscopy,Röntgenspektroskopie,,"A spectroscopy process, that analyzes the interaction of X-rays with matter to determine the material's composition and structure.","Ein Spektroskopie Verfahren, das die Wechselwirkung von Röntgenstrahlen mit Materie analysiert, um die Zusammensetzung und Struktur des Materials zu bestimmen.",,,,,,
https://w3id.org/pmd/co/PMD_0020193,src/ontology/components/pmdco-characterization.owl,http://purl.obolibrary.org/obo/BFO_0000030,tensile testpiece,,,A tensile testpiece is a longitudinal object that has two parts which were designed for gripping (gripping section) at its ends and a part between the gripping sections that has been designed to observe the materials or the objects reaction to tensile loading.,,,,,,,
https://w3id.org/pmd/co/PMD_0020214,src/ontology/components/pmdco-characterization.owl,http://purl.obolibrary.org/obo/BFO_0000015,diffraction,,,"is a process of interference of waves which, scattered by a material’s periodic features, produce characteristic patterns",,,,,,,
https://w3id.org/pmd/co/PMD_0020215,src/ontology/components/pmdco-characterization.owl,http://purl.obolibrary.org/obo/BFO_0000015,wave,,,is a process of a propagating of disturbance that transports energy and momentum,,,,,,,
https://w3id.org/pmd/co/PMD_0025020,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000849,single fatigue testing process,,,Mechanical property analyzing process that is an occurent part of a fatigue testing process (S-N testing process). A single fatigue testing process assesses how many cycles a material can withstand under the given loading.,,,,,,,
https://w3id.org/pmd/co/PMD_0000010,src/ontology/components/pmdco-datatransformation.owl,http://purl.obolibrary.org/obo/IAO_0000591,workflow function,,,"A plan specification representing a callable software method that prescribes a specific computational action, including execution instructions and a defined set of input and output specifications.",,,,,,,
https://w3id.org/pmd/co/PMD_0000011,src/ontology/components/pmdco-datatransformation.owl,[complex],workflow node,,,"A computing process that executes a workflow function within a workflow run, consuming input data and producing output data according to the function’s specifications.",,,,,,,
https://w3id.org/pmd/co/PMD_0000012,src/ontology/components/pmdco-datatransformation.owl,http://purl.obolibrary.org/obo/IAO_0000104,workflow definition,,,"A plan specification that prescribes the ordered application of one or more workflow functions, including their interconnections via input and output specifications, in order to achieve a specified computational objective.",,,,,,,
https://w3id.org/pmd/co/PMD_0000013,src/ontology/components/pmdco-datatransformation.owl,[complex],parameter specification,,,"A directive information entity that specifies a parameter required or produced by a workflow function, including its intended role, position, and constraints.",,,,,,,
https://w3id.org/pmd/co/PMD_0000014,src/ontology/components/pmdco-datatransformation.owl,https://w3id.org/pmd/co/PMD_0000013,input specification,,,A parameter specification that prescribes a data item required as input for the execution of a workflow function.,,,,,,,
https://w3id.org/pmd/co/PMD_0000015,src/ontology/components/pmdco-datatransformation.owl,https://w3id.org/pmd/co/PMD_0000013,output specification,,,A parameter specification that prescribes a data item intended to be produced as output by the execution of a workflow function.,,,,,,,
https://w3id.org/pmd/co/PMD_0000016,src/ontology/components/pmdco-datatransformation.owl,[complex],workflow run,,,"A computing process that realizes a workflow definition by executing its prescribed workflow nodes in a concrete temporal order, consuming and producing specific data items.",,,,,,,
https://w3id.org/pmd/co/PMD_0000051,src/ontology/components/pmdco-datatransformation.owl,[complex],simulation entity role,,,"Simulation entity role is a role that inheres in an independent continuant (IC) and is realized in a simulation process. This role enables the IC to participate in the simulation as a proxy, model, or representative of a real or hypothetical entity within the simulated context",,,,,,,
https://w3id.org/pmd/co/PMD_0000066,src/ontology/components/pmdco-datatransformation.owl,[complex],input assignment,,,Input assignment is a process boundary which is part of a computing process and which connects a material entity or i.c.e as input to the computing process,,,,,,,
https://w3id.org/pmd/co/PMD_0000067,src/ontology/components/pmdco-datatransformation.owl,[complex],output assignment,,,Output assignment is a process boundary which is part of a computing process and which connects a material entity or i.c.e as output to the computing process,,,,,,,
https://w3id.org/pmd/co/PMD_0000100,src/ontology/components/pmdco-datatransformation.owl,http://purl.obolibrary.org/obo/IAO_0000300 | [complex],function name,,,A textual entity that denotes a workflow function,,,,,,,
https://w3id.org/pmd/co/PMD_0000101,src/ontology/components/pmdco-datatransformation.owl,http://purl.obolibrary.org/obo/IAO_0000300 | [complex],import path,,,A textual entity that denotes a workflow function via import resolution rules,,,,,,,
https://w3id.org/pmd/co/PMD_0000123,src/ontology/components/pmdco-datatransformation.owl,http://purl.obolibrary.org/obo/IAO_0000300 | [complex],doc string,,,A doc string is a textual entity that describes an associated section of some source code,,,,,,,
https://w3id.org/pmd/co/PMD_0000128,src/ontology/components/pmdco-datatransformation.owl,,local identifier,,,,,"name or identifier that denotes a locally defined function, variable or argument in a programming script",,,,,
https://w3id.org/pmd/co/PMD_0000504,src/ontology/components/pmdco-datatransformation.owl,https://w3id.org/pmd/co/PMD_0000933,ab initio molecular dynamics simulation,Ab Initio MD Simulation,,A simulation process that uses quantum mechanical calculations to predict the behavior of molecular systems without empirical parameters.,"Ein Simulationsprozess, der quantenmechanische Berechnungen verwendet, um das Verhalten molekularer Systeme ohne empirische Parameter vorherzusagen.",,,,,,
https://w3id.org/pmd/co/PMD_0000527,src/ontology/components/pmdco-datatransformation.owl,https://w3id.org/pmd/co/PMD_0000862,atomistic monte carlo simulation,Atomistische Monte Carlo Simulation,,"A monte carlo simulation process that focuses on the atomic scale, where the properties and behaviors of materials are modeled by considering individual atoms and their interactions.","Ein Monte Carlo Simulationsprozess, der sich auf die atomare Skala konzentriert, bei dem die Eigenschaften und das Verhalten von Materialien durch die Betrachtung einzelner Atome und ihrer Wechselwirkungen modelliert werden.",,,,,,
https://w3id.org/pmd/co/PMD_0000562,src/ontology/components/pmdco-datatransformation.owl,https://w3id.org/pmd/co/PMD_0000866,coarse grained simulation,Coarse Grained Simulation,,"Multiscale simulation process that simplifies the system by grouping atoms or molecules into larger particles, thereby reducing computational complexity and allowing for the study of larger systems or longer time scales","Ein Multiskalensimulation Prozess, der das System vereinfacht, indem Atome oder Moleküle zu größeren Partikeln zusammengefasst werden, wodurch die Rechenkomplexität verringert wird und die Untersuchung größerer Systeme oder längerer Zeitskalen ermöglicht wird.",,,,,,
https://w3id.org/pmd/co/PMD_0000583,src/ontology/components/pmdco-datatransformation.owl,http://purl.obolibrary.org/obo/COB_0000035 | [complex],computing process,Rechenprozess,,"A process that involves the systematic use of computational methods and tools to perform simulations, analyses, or data transformations to achieve specific scientific or engineering goals.","Ein Prozess, der die systematische Verwendung von rechnerischen Methoden und Werkzeugen umfasst, um Simulationen, Analysen oder Datenumwandlungen durchzuführen, um spezifische wissenschaftliche oder technische Ziele zu erreichen.",,,,,,
https://w3id.org/pmd/co/PMD_0000585,src/ontology/components/pmdco-datatransformation.owl,https://w3id.org/pmd/co/PMD_0000931,continuous simulation,,,A simulation method specification where changes in a system are modeled continuously over time.,,,,,,,
https://w3id.org/pmd/co/PMD_0000594,src/ontology/components/pmdco-datatransformation.owl,https://w3id.org/pmd/co/PMD_0000933,deep learning,Deep Learning,,A simulation process that employs artificial neural networks with many layers to model complex patterns in data.,"Ein Simulationsprozess, der künstliche neuronale Netze mit vielen Schichten verwendet, um komplexe Muster in Daten zu modellieren.",,,,,,
https://w3id.org/pmd/co/PMD_0000601,src/ontology/components/pmdco-datatransformation.owl,https://w3id.org/pmd/co/PMD_0000931,deterministic simulation,,,A simulation method specification where outcomes are precisely determined through known relationships without random variability.,,,,,,,
https://w3id.org/pmd/co/PMD_0000613,src/ontology/components/pmdco-datatransformation.owl,https://w3id.org/pmd/co/PMD_0000931,discrete-event simulation,,,"A simulation method specification where events are processed at distinct points in time, commonly used for modeling systems with discrete state changes.",,,,,,,
